Band,Lyrics,Song,Year
Linkin Park,"Nah, you don't know me
Lightning above and a fire below me
You cannot catch me, cannot hold me
You cannot stop, much less control me
When it rains, it pours, when the floodgates open brace your shores
That pressure don't care when it breaks your doors
Say it's all you can take, better take some more

(Oh)
'Cause I know what it's like to test fate
Had my shoulders pressed with that weight
Stood up strong in spite of that hate

(Oh)
Night gets darkest right before dawn
What don't kill you makes you more strong
And I been waiting for it so long

The nights go on
Waiting for a light that never comes
I chase the sun
Waiting for a light that never comes

Oh
Oh
Oh
Waiting for a light that never comes

When I was young, they told me, they said
Make your bed, you lie in that bed
A king can only reign 'til instead
There comes that day it's ""off with his head""

(Oh)
The night gets darkest right before dawn
What don't kill you makes you more strong
You'll have my mercy then when you're gone

The nights go on
Waiting for a light that never comes
I chase the sun
Waiting for a light that never comes

Oh
Oh
Oh
Waiting for a light that never comes

And I told them, nah, you don't know me
Lightning above and a fire below me
You cannot catch me, cannot hold me
You cannot stop, much less control me
When it rains, it pours
When the floodgates open, brace your shores
That pressure don't care, it breaks your doors
Say it's all you can take, better take some more

Oh
Oh
Oh
Waiting for a light that never comes

The nights go on
Waiting for a light that never comes
I chase the sun
Waiting for a light that never comes

Oh
Oh
Oh
Waiting for a light that never comes",A  Light That Never Comes [Rick Rubin Reboot],2013
Linkin Park,"Like shining oil, this night is dripping down
Stars are slipping down
Glistening and I’m trying not to think what I’m leaving now
No deceiving now, it’s time you let me go
Let me go

I’ll be gone!
I’ll be gone!

King Push
Dope game keep callin'
Dope boys keep fallin'
Askin' me ""What's my legacy?""
I just wanna die ballin'
I just wanna die pourin'
I just wanna ride foreign
I just wanna bring hoes together
Lonny, Lisa, meet Lauren
(Wooo!) Then I be gone, keep it movin', what I be on
Damn right I know what time it is
Patek Philippe and the Tourbillion (Yuugh!)
I'm stylin' on 'em, I'm swervin' on 'em
I know it's wrong, but life's a bitch and she turn me on!

Yeah, and to each his own
Hand me some that reefer dome
Is the way I flip when the beat come on
I gonna pop that shit 'til your speakers blown
And y'all wanna cop a plea
Who you gon' talk to? Not to me
Because the chain of command work properly
You gotta earn a few stripes 'til you talk to me
Word to Pusha, word to Vice
Built a track once and killed it twice
Built a stage up and killed the lights
Opening act was like ""Fuck my life""
Y'all can love it, ain’t nothing wrong
Forget the hatin' that y'all be on
Enjoy it now because after long
Keyser Söze, I'll be gone

I’ll be gone!
I’ll be gone!

When the lights go out and we open our eyes
Out there in the silence, I’ll be gone
I’ll be gone
Let the sun fade out and another one rise
Climbing through tomorrow, I’ll be gone
I’ll be gone

When the lights go out and we open our eyes
Out there in the silence, I’ll be gone
I’ll be gone

I’ll be gone!

I’ll be gone!
I’ll be gone!
I’ll be gone!",I'll Be Gone [Vice Remix],2013
Linkin Park,"Oh oh oh
Oh oh oh
Oh oh oh

And these promises broken deep below
Each word gets lost in the echo
So one last lie I can see through
This time I finally let you
Go, go, go

I finally let you go
I finally let you

Test my will, test my heart
Let me tell you how the odds gonna stack up
Y'all go hard, I go smart
How's it working out for y'all in the back, huh?
I've seen that frustration
Been crossed and lost and told no
And I've come back unshaken
Let down and lived and let go
So you can let it be known
I don't hold back, I hold my own
I can't be mapped, I can't be cloned
I can't c-flat, it ain't my tone
I can't fall back, I came too far
Hold myself up and love my scars
Let the bells ring wherever they are
'Cause I was there saying

In these promises broken deep below
Each word gets lost in the echo
So one last lie I can see through
This time I finally let you
Go, go, go

Go 
Oh oh oh 
Oh oh oh 

This time I, this time I
This time I
This time I finally let you go

This time I finally let you
(Go)

(Promises, promises, promises, promises, promises, promises, promises, promises, promises,promises)
(Promises, promises)
And these promises broken deep below
Each word gets lost in the echo
So one last lie I can see through
This time I finally let you go
Go, go, go",Lost In the Echo [Killsonik Remix],2013
Linkin Park,"Yeah, uh
So whatcha waiting for?
Anticipating more
While you debate
What it can take to instigate a war
Yeah, I've been hated more than
Time I wasn't hated for
There's nothing they can fucking say
They didn't say before

You could never see it
Your battle's not mine
Wanna skate and play it safe
But this is take a shot time
You waiting for a purpose?
I already got mine
While you tell me ""step to it like
One, two, three, four""

And if I do what you demand (You say)
You'll let me understand (You say)
You're gonna hold me to your word
And if I sell myself away (You say)
I'll have no debt to pay (You say)
I'm gonna get what I deserve

No more, obey
My debt repaid
Our trust betrayed
All for nothing, all for nothing

Came back, there's no other way to say it
So let me break this fucker down for ya'
I really don't know ya'
You talk but let me show ya'
Where to put your paranoia
You joke and I don't half a half a sucker bone to throw ya
I'm disgusted by what can make you tuck your tail below ya
And no, I'm not your soldier
I'm not taking any orders
I'm a five-star general infantry controller
Need a lesson, let me show ya'
Have you checking your composure
While I make you step to it like
One, two, three, four

And if I do what you demand (You say)
You'll let me understand (You say)
You're gonna hold me to your word
And if I sell myself away (You say)
I'll have no debt to pay (You say)
I'm gonna get what I deserve

And if I do what you demand
You'll let me understand

No more, obey
My debt repaid
Our trust betrayed
All for nothing, all for nothing",All for Nothing,2014
Linkin Park,"Tearing me apart
With words you wouldn't say
Suddenly tomorrow's
Moment washed away
'Cause I don't have a reason
And you don't have the time
We both keep on waiting
For something we won't find

The light on the horizon
Was brighter yesterday
Shadows floating over
Skies begin to fade
You said it was forever
But then it slipped away
Standing at the end of
The final masquerade

All I ever wanted
Secrets that you keep
All you ever wanted
The truth I couldn't speak
'Cause I can't see forgiveness
And you can't see the crime
And we both keep on waiting
For what we left behind

The light on the horizon
Was brighter yesterday
Shadows floating over
Skies begin to fade
You said it was forever
But then it slipped away
Standing at the end of
The final masquerade

Final masquerade
Standing at the end of the final masquerade

The light on the horizon
Was brighter yesterday
Shadows floating over
Skies begin to fade
You said it was forever
But then it slipped away
Standing at the end of
The final masquerade
Standing at the end of
The final masquerade
Standing at the end of
The final masquerade",Final Masquerade,2014
Linkin Park,"Tell us all again
What you think we should be
What the answers are
What it is we can't see
Tell us all again
How to do what you say
How to fall in line
How there's no other way
But oh, we all know

You're guilty all the same
Too sick to be ashamed
You want to point your finger
But there's no one else to blame

You're guilty all the same
Too sick to be ashamed
You want to point your finger
But there's no one else to blame

You're guilty all the same

Show us all again
That our hands are unclean
That we're unprepared
That you have what we need
Show us all again
'Cause we cannot be saved
Cause the end is near
Now there's no other way
And oh, you will know

You're guilty all the same
Too sick to be ashamed
You want to point your finger
But there's no one else to blame

You're guilty all the same
Too sick to be ashamed
You want to point your finger
But there's no one else to blame

There's no one else to blame
Guilty all the same

Guilty all the same
You're guilty all the same

Yeah, you already know what it is
Can y'all explain, what kind of land is this
When a man has plans of being rich
If he falls off his plans, he's wealthy?
Dirty money scheme, a clean split
Nonsense the same, he didn't call for this, he's filthy
Talk team, they take the paper route
All they think about is bank accounts, assets and realty
Anybody's expense, no shame with a clear conscience
No regrets and guilt free, you claim that ain't the way that he built me
Smoke scream, we're going in flames
Know as soon as they're done what the deal be
Say it's time for things to change
We arrange that dope product we built cheap
Anything if it's more to gain
Dream, manipulated like artists, it's real deep
Until no more remains, but I'm still me
Like authentic hip-hop and rock, to pop and radio
You record companies kill me
Try to force me to strain it, no way
They got the gall to say ""yo, how real can real be?""
You feel me? you will see, the greed will be to blame
Greedy for the fame, TV or a name
Media, the game, to me your all the same
You're guilty

You're guilty all the same
Too sick to be ashamed
You want to point your finger
But there's no one else to blame

You're guilty all the same
Too sick to be ashamed
You want to point your finger
But there's no one else to blame

Guilty all the same
Guilty all the same
Guilty all the same",Guilty All the Same,2014
Linkin Park,"No control
No surprise
Throw the keys to the kingdom down there
Down in my eye
I'm my own casualty
I fuck up everything I see
Fighting in futility

It's our final war
Tell me what's worth fighting for
When we know there's nothing more
Take the hand or fist
Just to sell ourselves for this
The path we least resist

No control
No surprise
Throw the keys to the kingdom down there
Down in my eye
I'm my own casualty
I fuck up everything I see
Fighting in futility

Uh, I give you what you came for
This is not the same though
Got a different method
But I still can bring the pain so
Not all give the same though
I got daddy's same flow
I am sock in catch you never really in my range though
Yes I'm half anglo, half huapango
On primetime, I'ma let that bass bang though
All you fucking lames go
Yelling out the names though
Careful what you shoot, cause you might hit what you came for
(Careful what you shoot, cause you might hit what you came for)

No control
No surprise
Throw the keys to the kingdom down there
Down in my eye
I'm my own casualty
I fuck up everything I see
Fighting in futility

No control
No surprise
Throw the keys to the kingdom down there
Down in my eye
I'm my own casualty",Keys to the Kingdom,2014
Linkin Park,"Today, we stood on the wall
We laughed at the sun
We laughed at the guns
We laughed at it all
And when they
They told us to go
We paid them no mind
Like every other time
But little did we know

Today, I looked for a sign
With flames in my hands
A line in the sand
Between yours and mine
And it came like fire from below
Your greed led the call, my flag had to fall
But little did you know

Another day, your truth will come
You're gonna pay for what you've, pay for what you've done
You'll tell them give me back what's mine
Give me back what's mine

I had never been a coward
I had never seen blood
You had sold me an ocean
And I was lost in the flood
We were counting on a leader
We were driven by need
But couldn't take temptation
And we were blinded by greed
You were steady as a sniper
We were waiting on a wire
So we never saw it coming
When you ran from the fire
You can try intimidation
And you can try to ignore
But when the time comes calling
Yeah, you are gonna get yours

Another day, your truth will come
You're gonna pay for what you've, pay for what you've done
You'll tell them give me back what's mine
Give me back what's mine

And so today, your truth has come
You’re gonna pay for what you’ve, pay for what you've done
You’ll get what’s yours, you’re out of time
And you will give me back what’s mine
Give me back what’s mine
Give me, give me back what's mine
What's mine
Give me, give me back what's mine
What's mine, what's mine
Give me back what's mine

Today, we stood on the wall
We laughed at the sun
We laughed at the guns
We laughed at it all
And when they
They told us to go
We paid them no mind
Like every other time
But little did we know",A Line in the Sand,2014
Linkin Park,"There's a fragile game you play
If the ghosts of yesterday
If we can't let go whenever, say goodbye
No trace of what remains
No stones to mark the graves
Only memories we thought we could deny

There's so much more to lose
Than the pain I put you through
And my carelessness left you in the dark
And the blood may wash away
But the skies will never fade
At least I know somehow I made a mark

In the dark, in the light
Nothing left, nothing right
In the dark, in the light
Nothing left, nothing right

In the dark, in the light
Nothing left, nothing right
In the dark, in the light
Nothing left, nothing right",Mark the Graves,2014
Linkin Park,"I've seen the blood
I've seen the broken
The lost and the sights unseen
I want a flood
I want an ocean
To wash my confusion clean

I can't resolve this empty story
I can't repair the damage done

We are the fortunate ones
Who've never faced oppression's gun
We are the fortunate ones
Imitations of rebellion

We act it out
We wear the colors
Defined by the things we own
We're not without
We're like each other
Pretending we're here alone

And far away, they burn their buildings
Right in the face of the damage done

We are the fortunate ones
Who've never faced oppression's gun
We are the fortunate ones
Imitations of rebellion (Rebellion, rebellion)

Rebellion, rebellion
We lost before the start
Rebellion, rebellion
One by one we fall apart
We fell apart, we fell apart, we fell apart

We are the fortunate ones
Who've never faced oppression's gun
We are the fortunate ones
Imitations of imitations of
We are the fortunate ones
Who've never faced oppression's gun
We are the fortunate ones
Imitations of rebellion (Rebellion, rebellion, rebellion)",Rebellion,2014
Linkin Park,"A fire needs a space to burn
A breath to build a glow
I've heard it said a thousand times
But now I know

That you don't know what you've got
Oh you don't know what you've got
No you don't know what you've got
Until it's gone
Until it's gone
Until it's gone

I thought I kept you safe and sound
I thought I made you strong
But something made me realize
That I was wrong

'Cause finding what you got sometimes
Means finding it alone
And I can finally see your light
When I let go

'Cause you don't know what you've got
Until it's gone
Until it's gone
Until it's gone

Until it's gone
Until it's gone
Until it's gone
Until it's gone
Until it's gone

'Cause you don't know what you've got
Oh you don't know what you've got
No you don't know what you've got
It's your battle to be fought
No you don't know what you've got
'Til it's gone
'Til it's gone
'Til it's gone",Until It's Gone,2014
Linkin Park,"There's no peace
Only war
Victory decides who's wrong or right
It will not cease
Only grow
You better be prepared to fight

And it will not apologize
For laying down your life

War

There's no pain
It was there
And it has become your only right
And words you lost
In your despair
Forever black each on your life

And it will not apologize
For laying down your life

War, destroy you

It needs no sign to justify
Laying down your life

War, destroy you

War",War,2014
Linkin Park,"This is war with no weapons
Marchin with no steppin'
Murder with no killin'
Illin' every direction
First, no sequel
Do the math, no equal
John with no Yoko
More power, less people

And no, I'm not afraid of that
Print it in your paperback
Every rap is made in fact
To act as a delayed attack
Every phrase a razor blade
That's saved until they play it back
To slay and leave em laying on the pavement
Bang, fade to black

In the wastelands of today
When there's nothing left to lose
And and there's nothing more to take
But you force yourself to choose

In the wastelands of today
Where tomorrow disappears
While the future slips away
And your hope turns into fear
In the wastelands of today

Roll credits, you get it
The show's done
They're talking for just talking
But meaning, they got none
None of 'em come proper
They talk like a shotgun
But how many got bred with integrity?
Not one

So no, I'm not afraid
To see these suckers hold a blade to me
Ain't no way to shake the ground
I built before you came to be
Take it how you take it
I'm the opposite of vacancy
And this is not negotiation
Y'all can hate and wait and see

In the wastelands of today
When there's nothing left to lose
And and there's nothing more to take
But you force yourself to choose

In the wastelands of today
When tomorrow disappears
When the future slips away
And your hope turns into fear
In the wastelands of today

In the wastelands of today
When there's nothing left to lose
And and there's nothing more to take
But you force yourself to choose

In the wastelands of today
When tomorrow disappears
When the future slips away
And your hope turns into fear
In the wastelands of today",Wastelands,2014
Linkin Park,"Don't you hold your breath
Cause I'm not coming down
The battlefields have left me only scars
I'm floating in the dark
I'm swimming in the sound
Of voices that should never been apart

Darker than the blood
Higher than the sun
This is not the end
You are not the only one

Venom on their tongues
They'll paint it on the walls
Justice doesn't have the strength to hold
The higher than they climb
The harder they will fall
And we will break their bones until they fold

Darker than the blood 
Higher than the sun 
This is not the end 
You are not the only one 

Darker than the blood (Darker than the blood)
Higher than the sun (Higher than the sun)
This is not the end (This is not the end)
You are not the only one (You are not the only one)

This is not the end
(You are not the only one)
You are not the only one
(Higher than the sun)
(This is not the end)
This is not the end
(You are not the only one)
You are not the only one",Darker Than Blood,2015
Linkin Park,"KidBrain

Boxing gloves, condoms and blue blockers
Dress shoes, a Sharpie and three quarters
A football, hacky-sack, frisbee in the back and a baseball cap
Two folding chairs, adirondack
And a mini-cooler filled with healthy snacks
Beach towels, sunblock, a surfboard and a sleeping bag
Bottled water, cashew nuts, extra socks, an American flag
Old boots, paper towels, Shopgirl: A Novella
Deodorant, house keys, sweatshirt, an umbrella
A golf club, basketball, bug spray
A laundry heap, a pocket knife, a battery
These are the things in my Jeep

These are the things in my Jeep, Jeep, Jeep, Jeep, Jeep
These are the things in my Jeep, Jeep, Jeep, Jeep, Jeep

Hairspray, a toy car, deck of cards, and some handy wipes
A bag of trash, a shoelace, a Rubik's cube, and a flashlight
A bandanna with my name on it
A mixtape, push play on it
A toothbrush and toothpaste
A Tic-Tac in a briefcase
A dreamcatcher, a roadmap
Registration and insurance
A toy car, a rubber band and a tape of the Jimmy Hendrix Experience
A cup holder, a steering wheel, a soda can in the back seat, a phone charger, an old wallet
These are the things in my Jeep

Hi, come inside, look around my Jeep
You will find such marvelous things
A broken stapler, some crumpled paper
Prepare for adventure, inside my Jeep

These are the things in my Jeep, Jeep, Jeep, Jeep, Jeep
These are the things in my Jeep, Jeep, Jeep, Jeep, Jeep

These are the things, all of the things
These are the things that I keep in my Jeep
These are the things, all of the things
These are the things that I keep in my Jeep",Things in My Jeep,2016
Linkin Park,"Don't you hold your breath 
'Cause I'm not coming down
The battlefields have left me only scars
And floating in the dark
I'm swimming in the sound
Of voices that should never been apart

Darker than the blood (Darker than the blood)
Higher than the sun (Higher than the sun)
This is not the end (This is not the end)
You are not the only one (You are not the only one)

The nights go on
Waiting for a light that never comes
I chase the sun
Waiting for a light that never comes

Oh oh oh oh oh oh oh
Oh oh oh oh oh oh oh oh
Oh oh oh oh oh oh oh
Waiting for the light that never comes

Waiting for a light that never comes",Darker Than the Light That Never Bleeds [Chester Forever Steve Aoki Rem,2017
Linkin Park,"I don't like my mind right now
Stacking up problems that are so unnecessary
Wish that I could slow things down
I wanna let go but there's comfort in the panic
And I drive myself crazy
Thinking everything's about me
Yeah, I drive myself crazy
'Cause I can't escape the gravity

I'm holding on
Why is everything so heavy?
Holding on
So much more than I can carry
I keep dragging around what's bringing me down
If I just let go, I'd be set free
Holding on
Why is everything so heavy?

(Holding, holding)
(Holding, holding)
(Holding, holding)
(Holding, holding)
(Holding, holding)
(Holding, holding)
(Holding, holding)
(Holding, holding)

You say that I'm paranoid
But I'm pretty sure the world is out to get me
It's not like I made the choice
To let my mind stay so fucking messy
I know I'm not the center of the universe
But you keep spinning 'round me just the same
I know I'm not the center of the universe
But you keep spinning 'round me just the same

I'm holding on
Why is everything so heavy?
Holding on
So much more than I can carry
I keep dragging around what's bringing me down
If I just let go, I'd be set free
Holding on
Why is everything so heavy?

(Holding, holding)
(Holding, holding)
(Holding, holding)
(Holding, holding)

Holding on (Holding, holding)
Holding on (Holding, holding)

I know I'm not the center of the universe
But you keep spinning 'round me just the same
I know I'm not the center of the universe
But you keep spinning 'round me just the same
And I drive myself crazy
Thinking everything's about me

Holding on
Why is everything so heavy?
Holding on
So much more than I can carry
I keep dragging around what's bringing me down
If I just let go, I'd be set free
Holding on
Why is everything so heavy?
Why is everything so heavy?",Heavy [Nicky Romero Remix],2017
Linkin Park,"I don't like my mind right now
Stacking up problems that are so unnecessary
Wish that I could slow things down
I wanna let go but there's comfort in the panic
And I drive myself crazy
Thinking everything's about me
Yeah, I drive myself crazy
'Cause I can’t escape the gravity

I'm holding on
Why is everything so heavy?
Holding on
So much more than I can carry
I keep dragging around what's bringing me down
If I just let go, I'd be set free
Holding on
Why is everything so heavy?

You say that I'm paranoid
But I'm pretty sure the world is out to get me
It's not like I make the choice
To let my mind stay so fucking messy
I know I'm not the center of the universe
But you keep spinning 'round me just the same
I know I'm not the center of the universe
But you keep spinning 'round me just the same

I'm holding on
Why is everything so heavy?
Holding on
So much more than I can carry
I keep dragging around what's bringing me down
If I just let go, I'd be set free
Holding on
Why is everything so heavy?

I know I'm not the center of the universe
But you keep spinning 'round me just the same
I know I'm not the center of the universe
But you keep spinning 'round me just the same
And I drive myself crazy
Thinking everything’s about me

Holding on
Why is everything so heavy?
Holding on
So much more than I can carry
I keep dragging around what's bringing me down
If I just let go, I'd be set free
Holding on
Why is everything so heavy?
Why is everything so heavy?
Why is everything so heavy?",Heavy,2017
Linkin Park,"I got a long way to go
And a long memory
I've been searching for an answer
Always just out of reach
Blood on the floor
Sirens repeat
I've been searching for the courage
To face my enemies

When they turn down the lights

I hear my battle symphony
All the world in front of me
If my armor breaks
I'll fuse it back together
Battle symphony
Please just don't give up on me
And my eyes are wide awake

For my battle symphony
For my battle symphony

They say that I don't belong
Say that I should retreat
That I'm marching to the rhythm
Of a lonesome defeat
But the sound of your voice
Puts the pain in reverse
No surrender, no illusions
And for better or worse

When they turn down the lights
I hear my battle symphony
All the world in front of me
If my armor breaks
I'll fuse it back together
Battle symphony
Please just don't give up on me
And my eyes are wide awake

If I fall, get knocked down
Pick myself up off the ground
If I fall, get knocked down
Pick myself up off the ground

When they turn down the lights

I hear my battle symphony
All the world in front of me
If my armor breaks
I'll fuse it back together
Battle symphony
Please just don't give up on me
And my eyes are wide awake

For my battle symphony
For my battle symphony",Battle Symphony,2017
